fighter,punchType,powerpunchType,punchPlacement,punchLanded,partOfCombo,counterpunch,knockdownOrKO,round,timestamp,comment
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,4,01:40,
Canelo,jab,NA,head,missed ,comboPunch,no,no,4,01:39,
Canelo,powerpunch,cross,head,missed ,comboPunch,no,no,4,01:39,
Golovkin,powerpunch,cross,head,missed ,comboPunch,no,no,4,01:38,
Golovkin,powerpunch,hook,head,missed ,comboPunch,no,no,4,01:37,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,4,01:36,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,4,01:34,
Golovkin,powerpunch,cross,head,missed ,comboPunch,no,no,4,01:34,
Canelo,powerpunch,cross,head,missed ,soloPunch,no,no,4,01:34,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,4,01:32,
Canelo,powerpunch,hook,body,missed ,soloPunch,no,no,4,1:31,
Golovkin,powerpunch,cross,head,missed ,comboPunch,no,no,4,1:28,
Golovkin,powerpunch,hook,body,missed ,comboPunch,no,no,4,01:28,
Golovkin,jab,NA,body,landed,soloPunch,no,no,4,01:25,
Golovkin,jab,NA,head,landed,soloPunch,no,no,4,01:24,
Canelo,jab,NA,head,landed,comboPunch,no,no,4,01:23,
Canelo,jab,NA,head,missed ,soloPunch,no,no,4,01:23,
Golovkin,powerpunch,cross,head,missed ,soloPunch,no,no,4,01:19,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,4,01:17,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,4,01:16,
Canelo,jab,NA,head,landed,soloPunch,no,no,4,01:14,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,4,01:11,
Golovkin,powerpunch,cross,head,landed,soloPunch,no,no,4,01:10,
Golovkin,jab,NA,head,landed,comboPunch,no,no,4,01:09,
Golovkin,powerpunch,hook,head,landed,comboPunch,no,no,4,01:08,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,4,01:03,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,4,01:01,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,4,01:01,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,4,00:58,
Golovkin,jab,NA,head,landed,soloPunch,no,no,4,00:58,
Canelo,jab,NA,head,landed,soloPunch,no,no,4,00:58,
Golovkin,jab,NA,head,landed,soloPunch,no,no,4,00:57,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,4,00:53,
Canelo,jab,NA,head,missed ,soloPunch,no,no,4,00:51,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,4,00:51,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,4,00:51,
Canelo,jab,NA,head,missed ,soloPunch,no,no,4,00:50,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,4,00:44,
Canelo,jab,NA,head,landed,soloPunch,no,no,4,00:43,
Canelo,powerpunch,cross,head,missed ,soloPunch,no,no,4,00:42,
Canelo,jab,NA,head,missed ,soloPunch,no,no,4,00:39,
Golovkin,jab,NA,head,landed,comboPunch,no,no,4,00:37,
Golovkin,powerpunch,uppercut,head,landed,comboPunch,no,no,4,00:36,
Canelo,powerpunch,hook,body,missed ,soloPunch,no,no,4,00:36,
Golovkin,jab,NA,body,missed ,soloPunch,no,no,4,00:36,
Canelo,jab,NA,head,missed ,comboPunch,no,no,4,00:35,
Canelo,powerpunch,cross,body,missed ,comboPunch,no,no,4,00:34,
Canelo,jab,NA,head,missed ,comboPunch,no,no,4,00:34,
Golovkin,jab,NA,body,missed ,soloPunch,no,no,4,00:34,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,4,00:34,
Golovkin,powerpunch,cross,head,missed ,comboPunch,no,no,4,00:33,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,4,00:32,
Canelo,powerpunch,cross,head,missed ,soloPunch,no,no,4,00:32,
Golovkin,jab,NA,head,landed,soloPunch,no,no,4,00:27,
Canelo,jab,NA,head,landed,soloPunch,no,no,4,00:27,
Golovkin,jab,NA,head,landed,soloPunch,no,no,4,00:27,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,4,00:23,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,4,00:23,
Canelo,powerpunch,hook,body,landed,soloPunch,no,no,4,00:23,
Canelo,jab,NA,body,missed ,soloPunch,no,no,4,00:19,
Golovkin,jab,NA,head,landed,soloPunch,no,no,4,00:19,
Golovkin,jab,NA,head,landed,comboPunch,no,no,4,00:16,
Golovkin,powerpunch,uppercut,head,missed ,comboPunch,no,no,4,00:16,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,4,00:15,
Golovkin,powerpunch,cross,head,missed ,soloPunch,no,no,4,00:13,
Golovkin,jab,NA,head,landed,soloPunch,no,no,4,00:10,
Golovkin,jab,NA,head,landed,soloPunch,no,no,4,00:08,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,4,00:08,
Canelo,jab,NA,head,missed ,comboPunch,no,no,4,00:06,
Canelo,powerpunch,cross,body,landed,comboPunch,no,no,4,00:06,
Canelo,jab,NA,head,landed,soloPunch,no,no,4,00:02,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,4,00:01,
Golovkin,powerpunch,cross,head,missed ,comboPunch,no,no,4,00:01,
Canelo,powerpunch,uppercut,body,landed,soloPunch,no,no,4,00:01,
Golovkin,powerpunch,hook,body,missed ,soloPunch,no,no,4,00:00,
Canelo,jab,NA,head,landed,soloPunch,no,no,4,00:00,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,02:53,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,02:53,
Golovkin,powerpunch,hook,body,landed,soloPunch,no,no,5,02:51,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,5,02:50,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,02:47,
Golovkin,jab,NA,body,missed ,comboPunch,no,no,5,02:46,
Golovkin,powerpunch,cross,head,missed ,comboPunch,no,no,5,02:46,
Golovkin,jab,NA,head,landed,soloPunch,no,no,5,02:44,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,02:43,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,5,02:42,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,02:41,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,02:38,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,02:38,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,02:37,
Golovkin,powerpunch,uppercut,body,missed ,comboPunch,no,no,5,02:35,
Golovkin,jab,NA,head,landed,comboPunch,no,no,5,02:34,
Golovkin,jab,NA,head,landed,soloPunch,no,no,5,02:32,
Canelo,jab,NA,head,landed,soloPunch,no,no,5,02:31,
Golovkin,jab,NA,head,landed,soloPunch,no,no,5,02:31,
Canelo,jab,NA,head,landed,soloPunch,no,no,5,02:31,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,5,02:31,
Canelo,powerpunch,uppercut,head,missed ,soloPunch,no,no,5,02:30,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,02:28,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,5,02:27,
Golovkin,jab,NA,body,missed ,soloPunch,no,no,5,02:24,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,02:23,
Golovkin,powerpunch,uppercut,head,missed ,soloPunch,no,no,5,02:23,
Canelo,powerpunch,uppercut,head,landed,comboPunch,no,no,5,02:22,
Canelo,powerpunch,hook,body,landed,comboPunch,no,no,5,02:22,
Canelo,powerpunch,hook,body,missed ,comboPunch,no,no,5,02:21,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,5,02:21,
Golovkin,jab,NA,head,landed,soloPunch,no,no,5,02:21,
Canelo,jab,NA,head,landed,soloPunch,no,no,5,02:19,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,5,02:17,
Canelo,jab,NA,body,landed,soloPunch,no,no,5,02:12,
Golovkin,jab,NA,head,landed,soloPunch,no,no,5,02:09,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,5,02:08,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,02:05,
Canelo,powerpunch,cross,head,landed,soloPunch,no,no,5,02:05,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,02:04,
Canelo,jab,NA,body,landed,soloPunch,no,no,5,02:04,
Golovkin,jab,NA,body,missed ,soloPunch,no,no,5,02:04,
Golovkin,jab,NA,head,landed,soloPunch,no,no,5,02:02,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,02:01,
Golovkin,powerpunch,uppercut,head,landed,comboPunch,no,no,5,02:01,
Canelo,powerpunch,uppercut,head,missed ,soloPunch,no,no,5,02:00,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,01:59,
Canelo,jab,NA,head,landed,soloPunch,no,no,5,01:56,
Golovkin,powerpunch,hook,head,landed,soloPunch,no,no,5,01:56,
Canelo,powerpunch,uppercut,body,missed ,soloPunch,no,no,5,01:55,
Golovkin,powerpunch,cross,body,landed,soloPunch,no,no,5,01:52,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,01:47,
Golovkin,powerpunch,hook,body,missed ,soloPunch,no,no,5,01:46,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,5,01:46,
Golovkin,jab,NA,head,landed,soloPunch,no,no,5,01:44,
Canelo,jab,NA,head,landed,soloPunch,no,no,5,01:42,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,01:42,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,01:38,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,01:34,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,01:34,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,5,01:27,
Golovkin,jab,NA,body,landed,soloPunch,no,no,5,01:25,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,01:21,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,01:21,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,01:18,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,5,01:16,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,5,01:15,
Golovkin,powerpunch,cross,head,landed,soloPunch,no,no,5,01:12,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,01:10,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,01:09,
Golovkin,powerpunch,cross,head,missed ,comboPunch,no,no,5,01:09,
Golovkin,powerpunch,hook,head,missed ,comboPunch,no,no,5,01:08,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,01:05,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,01:02,
Golovkin,jab,NA,body,missed ,soloPunch,no,no,5,01:02,
Canelo,powerpunch,uppercut,head,missed ,soloPunch,no,no,5,01:01,
Golovkin,powerpunch,cross,head,missed ,comboPunch,no,no,5,00:58,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,00:57,
Golovkin,jab,NA,head,landed,soloPunch,no,no,5,00:55,
Golovkin,jab,NA,head,landed,soloPunch,no,no,5,00:55,
Canelo,jab,NA,head,landed,soloPunch,no,no,5,00:52,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,00:51,
Golovkin,jab,NA,body,landed,soloPunch,no,no,5,00:45,
Golovkin,jab,NA,head,landed,soloPunch,no,no,5,00:45,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,00:40,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,00:40,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,00:37,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,00:34,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,00:34,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,00:33,
Canelo,jab,NA,head,landed,soloPunch,no,no,5,00:33,
Golovkin,jab,NA,head,landed,soloPunch,no,no,5,00:31,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,00:31,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,00:27,
Golovkin,powerpunch,cross,head,missed ,comboPunch,no,no,5,00:27,
Canelo,powerpunch,hook,body,missed ,soloPunch,no,no,5,00:27,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,00:25,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,00:22,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,00:20,
Canelo,jab,NA,body,missed ,soloPunch,no,no,5,00:20,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,00:19,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,00:17,
Golovkin,powerpunch,cross,head,missed ,soloPunch,no,no,5,00:17,
Canelo,powerpunch,cross,head,missed ,comboPunch,no,no,5,00:16,
Canelo,powerpunch,hook,head,missed ,comboPunch,no,no,5,00:16,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,00:13,
Golovkin,powerpunch,hook,head,missed ,comboPunch,no,no,5,00:12,
Canelo,powerpunch,cross,body,missed ,soloPunch,no,no,5,00:11,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,00:09,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,00:09,
Canelo,jab,NA,head,missed ,soloPunch,no,no,5,00:08,
Golovkin,powerpunch,hook,body,landed,comboPunch,no,no,5,00:08,
Golovkin,powerpunch,hook,body,missed ,comboPunch,no,no,5,00:08,
Canelo,powerpunch,uppercut,head,missed ,soloPunch,no,no,5,00:08,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,00:06,
Golovkin,powerpunch,hook,head,missed ,comboPunch,no,no,5,00:06,
Canelo,powerpunch,cross,head,landed,soloPunch,no,no,5,00:06,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,5,00:06,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,00:04,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,5,00:03,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,5,00:00,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:56,
Golovkin,jab,NA,head,landed,soloPunch,no,no,6,02:54,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:53,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,02:53,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:50,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,6,02:50,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:49,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:46,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,6,02:46,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,6,02:45,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,6,02:45,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:42,
Canelo,powerpunch,cross,head,missed ,soloPunch,no,no,6,02:42,
Canelo,powerpunch,cross,body,missed ,soloPunch,no,no,6,02:41,
Golovkin,powerpunch,cross,head,missed ,soloPunch,no,no,6,02:39,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:38,
Canelo,powerpunch,uppercut,body,landed,soloPunch,no,no,6,02:37,
Canelo,jab,NA,head,landed,soloPunch,no,no,6,02:36,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:34,
Canelo,powerpunch,cross,head,missed ,soloPunch,no,no,6,02:34,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:32,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,02:31,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:31,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:28,
Canelo,powerpunch,hook,body,missed ,soloPunch,no,no,6,02:28,
Canelo,powerpunch,uppercut,head,missed ,soloPunch,no,no,6,02:25,
Golovkin,jab,NA,head,landed,soloPunch,no,no,6,02:25,
Canelo,jab,NA,head,landed,soloPunch,no,no,6,02:23,
Golovkin,jab,NA,body,missed ,soloPunch,no,no,6,02:23,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:22,
Golovkin,jab,NA,head,landed,soloPunch,no,no,6,02:22,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:20,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:19,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,02:17,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:12,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:11,
Golovkin,jab,NA,head,landed,soloPunch,no,no,6,02:08,
Canelo,jab,NA,head,landed,soloPunch,no,no,6,02:05,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,02:05,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,02:01,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,02:01,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,01:59,
Golovkin,powerpunch,uppercut,head,missed ,soloPunch,no,no,6,01:59,
Canelo,powerpunch,hook,body,missed ,soloPunch,no,no,6,01:59,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,6,01:56,
Golovkin,powerpunch,uppercut,body,missed ,comboPunch,no,no,6,01:55,
Canelo,powerpunch,uppercut,body,missed ,soloPunch,no,no,6,01:55,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,01:53,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,6,01:52,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,01:47,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,6,01:43,
Golovkin,powerpunch,cross,body,missed ,comboPunch,no,no,6,01:42,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,6,01:40,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,01:39,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,6,01:38,
Canelo,jab,NA,head,landed,soloPunch,no,no,6,01:35,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,01:35,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,01:32,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,6,01:29,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,6,01:28,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,01:28,
Canelo,powerpunch,cross,head,missed ,soloPunch,no,no,6,01:27,
Golovkin,jab,NA,body,landed,soloPunch,no,no,6,01:26,
Canelo,powerpunch,hook,body,missed ,soloPunch,no,no,6,01:24,
Golovkin,powerpunch,cross,head,missed ,soloPunch,no,no,6,01:22,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,01:20,
Golovkin,powerpunch,cross,head,landed,comboPunch,no,no,6,01:18,
Golovkin,powerpunch,cross,head,landed,comboPunch,no,no,6,01:18,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,01:16,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,01:14,
Golovkin,powerpunch,hook,head,landed,soloPunch,no,no,6,01:14,
Golovkin,jab,NA,body,landed,comboPunch,no,no,6,01:11,
Golovkin,powerpunch,uppercut,head,missed ,comboPunch,no,no,6,01:11,
Canelo,powerpunch,uppercut,head,missed ,comboPunch,no,no,6,01:10,
Canelo,powerpunch,hook,body,missed ,comboPunch,no,no,6,01:10,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,01:07,
Golovkin,jab,NA,head,landed,soloPunch,no,no,6,01:07,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,01:07,
Golovkin,powerpunch,cross,head,missed ,soloPunch,no,no,6,01:05,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,01:04,
Canelo,powerpunch,cross,head,missed ,soloPunch,no,no,6,01:03,
Golovkin,powerpunch,cross,head,landed,soloPunch,no,no,6,01:01,
Canelo,jab,NA,body,landed,soloPunch,no,no,6,01:01,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,01:01,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,00:58,
Canelo,powerpunch,uppercut,body,missed ,soloPunch,no,no,6,00:57,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,00:55,
Canelo,jab,NA,head,landed,soloPunch,no,no,6,00:53,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,00:48,
Golovkin,jab,NA,head,landed,soloPunch,no,no,6,00:47,
Canelo,jab,NA,head,missed ,comboPunch,no,no,6,00:46,
Canelo,jab,NA,body,landed,comboPunch,no,no,6,00:46,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,6,00:40,
Canelo,powerpunch,hook,body,missed ,soloPunch,no,no,6,00:40,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,00:40,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,00:37,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,00:37,
Golovkin,jab,NA,body,missed ,soloPunch,no,no,6,00:35,
Canelo,jab,NA,body,landed,soloPunch,no,no,6,00:35,
Golovkin,jab,NA,body,missed ,comboPunch,no,no,6,00:35,
Golovkin,powerpunch,hook,head,missed ,comboPunch,no,no,6,00:34,
Canelo,powerpunch,uppercut,head,missed ,soloPunch,no,no,6,00:34,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,6,00:31,
Canelo,powerpunch,uppercut,head,missed ,soloPunch,no,no,6,00:31,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,6,00:27,
Canelo,powerpunch,cross,body,missed ,soloPunch,no,no,6,00:27,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,00:25,
Canelo,powerpunch,uppercut,head,missed ,comboPunch,no,no,6,00:22,
Canelo,powerpunch,hook,body,missed ,comboPunch,no,no,6,00:22,
Golovkin,powerpunch,uppercut,head,missed ,soloPunch,no,no,6,00:21,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,00:20,
Canelo,jab,NA,head,landed,soloPunch,no,no,6,00:19,
Golovkin,powerpunch,cross,head,landed,comboPunch,no,no,6,00:17,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,6,00:16,
Canelo,jab,NA,head,landed,comboPunch,no,no,6,00:16,
Canelo,powerpunch,cross,body,missed ,comboPunch,no,no,6,00:16,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,6,00:16,
Canelo,powerpunch,cross,head,landed,soloPunch,no,no,6,00:13,
Canelo,powerpunch,uppercut,head,missed ,soloPunch,no,no,6,00:13,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,6,00:09,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,6,00:09,
Golovkin,powerpunch,cross,head,missed ,comboPunch,no,no,6,00:09,
Canelo,powerpunch,hook,body,missed ,soloPunch,no,no,6,00:09,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,6,00:09,
Golovkin,jab,NA,head,landed,soloPunch,no,no,6,00:08,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,6,00:05,
Canelo,powerpunch,hook,body,missed ,soloPunch,no,no,6,00:05,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,00:02,
Canelo,jab,NA,head,missed ,soloPunch,no,no,6,00:00,
Canelo,jab,NA,head,landed,soloPunch,no,no,7,02:55,
Canelo,jab,NA,head,landed,soloPunch,no,no,7,02:53,
Golovkin,powerpunch,cross,body,landed,comboPunch,no,no,7,02:53,
Golovkin,jab,NA,head,landed,comboPunch,no,no,7,02:53,
Golovkin,powerpunch,cross,head,landed,comboPunch,no,no,7,02:52,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,7,02:52,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,7,02:52,
Canelo,jab,NA,head,missed ,soloPunch,no,no,7,02:51,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,7,02:51,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,7,02:50,
Golovkin,jab,NA,head,landed,soloPunch,no,no,7,02:49,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,7,02:48,
Golovkin,jab,NA,head,landed,soloPunch,no,no,7,02:48,
Canelo,jab,NA,body,landed,soloPunch,no,no,7,02:48,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,7,02:47,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,7,02:46,
Golovkin,powerpunch,hook,body,missed ,soloPunch,no,no,7,02:46,
Canelo,jab,NA,head,landed,soloPunch,no,no,7,02:44,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,7,02:44,
Canelo,powerpunch,uppercut,head,landed,soloPunch,no,no,7,02:42,
Golovkin,powerpunch,uppercut,head,landed,soloPunch,no,no,7,02:42,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,7,02:41,
Golovkin,powerpunch,uppercut,head,missed ,comboPunch,no,no,7,02:40,
Canelo,powerpunch,uppercut,head,landed,soloPunch,no,no,7,02:40,
Canelo,jab,NA,head,missed ,soloPunch,no,no,7,02:39,
Canelo,powerpunch,uppercut,head,landed,comboPunch,no,no,7,02:36,
Canelo,powerpunch,uppercut,head,missed ,comboPunch,no,no,7,02:36,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,7,02:35,
Golovkin,jab,NA,head,missed ,comboPunch,no,no,7,02:35,
Canelo,jab,NA,head,landed,soloPunch,no,no,7,02:33,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,7,02:31,
Canelo,jab,NA,head,missed ,soloPunch,no,no,7,02:29,
Canelo,jab,NA,head,missed ,comboPunch,no,no,7,02:27,
Canelo,powerpunch,cross,head,missed ,comboPunch,no,no,7,02:27,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,7,02:26,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,7,02:24,
Canelo,jab,NA,head,missed ,soloPunch,no,no,7,02:22,
Golovkin,jab,NA,head,landed,soloPunch,no,no,7,02:21,
Canelo,jab,NA,head,missed ,comboPunch,no,no,7,02:19,
Canelo,jab,NA,head,missed ,comboPunch,no,no,7,02:18,
Canelo,powerpunch,hook,body,landed,comboPunch,no,no,7,02:18,
Canelo,powerpunch,hook,head,missed ,soloPunch,no,no,7,02:16,
Canelo,powerpunch,hook,body,landed,comboPunch,no,no,7,02:14,
Canelo,powerpunch,uppercut,head,missed ,comboPunch,no,no,7,02:14,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,7,02:11,
Golovkin,powerpunch,hook,head,landed,soloPunch,no,no,7,02:11,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,7,02:10,
Canelo,jab,NA,head,missed ,soloPunch,no,no,7,02:08,
Golovkin,powerpunch,hook,head,missed ,soloPunch,no,no,7,02:05,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,7,02:03,
Canelo,jab,NA,body,landed,soloPunch,no,no,7,02:03,
Golovkin,jab,NA,head,landed,comboPunch,no,no,7,02:03,
Golovkin,powerpunch,cross,head,missed ,comboPunch,no,no,7,02:03,
Canelo,powerpunch,uppercut,head,missed ,soloPunch,no,no,7,02:01,
Canelo,jab,NA,head,missed ,soloPunch,no,no,7,01:58,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,7,01:56,
Canelo,jab,NA,head,missed ,soloPunch,no,no,7,01:56,
Golovkin,jab,NA,head,landed,soloPunch,no,no,7,01:55,
Canelo,jab,NA,head,landed,soloPunch,no,no,7,01:53,
Golovkin,jab,NA,head,landed,soloPunch,no,no,7,01:51,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,7,01:50,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,7,01:48,
Canelo,powerpunch,uppercut,body,landed,soloPunch,no,no,7,01:47,
Canelo,jab,NA,head,missed ,soloPunch,no,no,7,01:47,
Golovkin,jab,NA,head,missed ,soloPunch,no,no,7,01:45,
